season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,salary
1982,1610612738,Playoffs,Celtics,Boston,96.0,99.14285714285714,25.714285714285715,44.0,2.0,8.0,14.0,272.0,620.0,4.0,3.0,124.0,162.0,-3.142857142857143,26.285714285714285,240.0,2.0,7,672,694,180.0,308.0,2.0,8.0,14.0,0.43870967741935485,1.3333333333333333,0.7654320987654321,0.004838709677419355,5.0,
1982,1610612738,Regular Season,Celtics,Boston,112.08536585365853,106.73170731707317,27.098765432098766,46.53658536585366,7.571428571428571,13.666666666666666,19.8,3711.0,7454.0,39.0,13.0,1730.0,2348.0,5.353658536585366,25.23076923076923,241.82926829268294,56.0,82,9191,8752,2195.0,3816.0,53.0,41.0,99.0,0.4978535014757177,3.0,0.7367972742759795,0.00174403005097934,26.0,
1982,1610612739,Regular Season,Cavaliers,Cleveland,97.1219512195122,104.5609756097561,21.2,43.9873417721519,4.25,6.0,17.4,3252.0,6898.0,30.0,11.0,1430.0,1983.0,-6.886075949367089,27.50632911392405,240.91463414634146,23.0,82,7964,8574,1696.0,3475.0,17.0,12.0,87.0,0.471440997390548,2.727272727272727,0.7211296016137166,0.0015946651203247318,59.0,
1982,1610612741,Regular Season,Bulls,Chicago,111.0,115.89024390243902,25.41025641025641,46.50632911392405,5.5,7.0,20.833333333333332,3537.0,7182.0,45.0,15.0,1983.0,2690.0,-4.4625,26.914634146341463,242.7439024390244,28.0,82,9102,9503,1982.0,3674.0,33.0,14.0,125.0,0.4924812030075188,3.0,0.737174721189591,0.0020885547201336674,54.0,
1982,1610612742,Regular Season,Mavericks,Dallas,112.71951219512195,113.13414634146342,27.225,45.14102564102564,7.0,,22.5,3674.0,7201.0,43.0,6.0,1852.0,2462.0,-0.4146341463414634,25.025,240.609756097561,38.0,82,9243,9277,2178.0,3521.0,14.0,0.0,45.0,0.510206915706152,7.166666666666667,0.752233956133225,0.0008332176086654631,44.0,
1982,1610612743,Playoffs,Nuggets,Denver,116.875,124.5,30.857142857142858,45.714285714285715,3.0,8.0,17.0,377.0,786.0,5.0,4.0,176.0,222.0,-7.625,25.125,246.25,3.0,8,935,996,216.0,320.0,3.0,8.0,17.0,0.4796437659033079,1.25,0.7927927927927928,0.005089058524173028,5.0,
1982,1610612743,Regular Season,Nuggets,Denver,123.23170731707317,122.60975609756098,28.49367088607595,45.7,3.0,12.0,16.666666666666668,3951.0,7805.0,24.0,4.0,2179.0,2696.0,0.6219512195121951,25.506172839506174,240.609756097561,45.0,82,10105,10054,2251.0,3656.0,6.0,12.0,50.0,0.5062139654067905,6.0,0.8082344213649851,0.0005124919923126201,37.0,
1982,1610612744,Regular Season,Warriors,Golden State,108.63414634146342,112.2560975609756,23.78481012658228,43.34615384615385,4.5,,24.0,3627.0,7325.0,34.0,8.0,1620.0,2199.0,-3.1625,26.2375,241.21951219512195,30.0,82,8908,9205,1879.0,3381.0,9.0,0.0,24.0,0.4951535836177474,4.25,0.7366984993178718,0.0010921501706484642,52.0,
1982,1610612745,Regular Season,Rockets,Houston,99.32926829268293,110.92682926829268,23.60759493670886,41.67088607594937,5.0,,18.0,3338.0,7153.0,67.0,9.0,1402.0,1933.0,-11.3375,26.4625,240.609756097561,14.0,82,8145,9096,1865.0,3292.0,5.0,0.0,18.0,0.4666573465678736,7.444444444444445,0.7252974650801862,0.001258213337061373,68.0,
1982,1610612746,Regular Season,Clippers,San Diego,108.57317073170732,113.40243902439025,25.5125,42.876543209876544,5.0,10.0,25.0,3626.0,7345.0,63.0,9.0,1588.0,2195.0,-4.617283950617284,27.835443037974684,241.82926829268294,25.0,82,8903,9299,2041.0,3473.0,10.0,10.0,25.0,0.49366916269571137,7.0,0.7234624145785877,0.0012253233492171545,57.0,
